Row ID,Order ID,Order Date,Customer ID,Sales
4674,CA-2016-133550,7/31/2019,KL-16645,118.99
4675,CA-2016-133550,7/31/2019,KL-16645,272.94
4676,CA-2017-139416,3/27/2020,AG-10270,15.01
4677,CA-2014-114510,3/14/2017,JF-15295,33.09
4678,CA-2014-114510,3/14/2017,JF-15295,80.98
4679,CA-2014-114510,3/14/2017,JF-15295,82.80
4680,CA-2014-114510,3/14/2017,JF-15295,21.36
4681,CA-2014-114510,3/14/2017,JF-15295,62.05
4682,CA-2016-169215,7/14/2019,RE-19450,29.61
4683,CA-2016-127698,12/1/2019,MV-18190,863.93
4684,CA-2016-159912,8/29/2019,GB-14530,241.92
4685,CA-2016-159912,8/29/2019,GB-14530,163.88
4686,CA-2016-159912,8/29/2019,GB-14530,3.49
4687,CA-2016-159912,8/29/2019,GB-14530,10.58
4688,CA-2016-101987,6/24/2019,HL-15040,440.91
4689,US-2017-154851,3/30/2020,BP-11155,5.72
4690,CA-2014-138681,12/20/2017,CT-11995,51.97
4691,CA-2014-138681,12/20/2017,CT-11995,71.98
4692,CA-2014-138681,12/20/2017,CT-11995,242.35
4693,CA-2014-138681,12/20/2017,CT-11995,221.92
4694,CA-2014-138681,12/20/2017,CT-11995,8.45
4695,US-2015-138121,12/17/2018,JL-15835,29.52
4696,US-2015-138121,12/17/2018,JL-15835,302.94
4697,US-2015-138121,12/17/2018,JL-15835,142.36
4698,US-2015-138121,12/17/2018,JL-15835,546.66
4699,US-2015-138121,12/17/2018,JL-15835,212.13
4700,CA-2017-140298,5/11/2020,JK-16120,5.25
4701,CA-2017-140298,5/11/2020,JK-16120,74.42
4702,CA-2017-140298,5/11/2020,JK-16120,6.85
4703,CA-2017-140298,5/11/2020,JK-16120,8.00
4704,CA-2016-166240,6/24/2019,DH-13075,8.71
4705,CA-2016-158435,5/17/2019,AG-10900,65.17
4706,CA-2016-158435,5/17/2019,AG-10900,14.62
4707,CA-2016-158435,5/17/2019,AG-10900,173.24
4708,CA-2017-138149,6/29/2020,WB-21850,895.92
4709,CA-2017-138149,6/29/2020,WB-21850,130.71
4710,CA-2017-138149,6/29/2020,WB-21850,11.68
4711,CA-2017-138149,6/29/2020,WB-21850,62.31
4712,CA-2014-112403,3/31/2017,JO-15280,0.85
4713,CA-2014-108273,12/16/2017,EJ-13720,36.29
4714,CA-2014-108273,12/16/2017,EJ-13720,56.57
4715,CA-2017-121643,5/18/2020,AB-10105,344.70
4716,US-2015-122910,5/12/2018,LT-16765,201.58
4718,CA-2015-129042,12/12/2018,EM-13960,8.22
4719,CA-2015-109736,10/10/2018,DJ-13420,45.36
4720,CA-2015-142601,4/18/2018,DE-13255,947.17
4721,CA-2015-142601,4/18/2018,DE-13255,61.96
4722,CA-2014-106229,6/7/2017,NR-18550,268.94
4724,CA-2016-159653,5/22/2019,JF-15490,14.73
4725,CA-2016-131968,11/11/2019,LB-16795,9.89
4726,CA-2016-131968,11/11/2019,LB-16795,671.54
4727,CA-2014-119151,11/25/2017,MP-18175,1117.92
4728,CA-2014-119151,11/25/2017,MP-18175,275.95
4729,CA-2014-123323,11/7/2017,LH-16900,123.14
4730,CA-2016-124681,7/18/2019,SV-20935,15.58
4731,US-2015-103996,3/29/2018,RB-19435,212.64
4732,US-2015-103996,3/29/2018,RB-19435,9.87
4733,US-2015-103996,3/29/2018,RB-19435,53.25
4734,US-2015-103996,3/29/2018,RB-19435,19.92
4735,CA-2016-120530,4/7/2019,Dl-13600,658.75
4736,CA-2015-155054,6/13/2018,PS-19045,8.26
4737,CA-2015-155054,6/13/2018,PS-19045,29.84
4738,CA-2015-155054,6/13/2018,PS-19045,67.98
4739,CA-2015-105725,2/18/2018,GT-14755,61.06
4740,CA-2015-105725,2/18/2018,GT-14755,35.54
4744,CA-2017-168123,3/5/2020,JD-16060,7.90
4745,CA-2017-168123,3/5/2020,JD-16060,221.16
4746,CA-2017-168123,3/5/2020,JD-16060,127.96
4747,CA-2017-168123,3/5/2020,JD-16060,18.69
4748,CA-2016-120005,3/3/2019,TS-21160,25.35
4749,CA-2016-120005,3/3/2019,TS-21160,35.28
4750,CA-2016-123526,12/24/2019,BV-11245,33.40
4751,CA-2016-127649,10/7/2019,DL-13495,837.60
4752,CA-2016-159989,12/9/2019,EB-13870,40.68
4754,US-2015-167220,12/12/2018,JB-15925,22.37
4755,CA-2017-126354,2/3/2020,SC-20380,3.88
4756,CA-2017-126354,2/3/2020,SC-20380,115.30
4758,US-2017-144582,4/30/2020,TC-21475,43.37
4759,CA-2014-121573,11/3/2017,SG-20605,783.96
4760,CA-2014-121573,11/3/2017,SG-20605,48.90
4761,CA-2014-121573,11/3/2017,SG-20605,7.86
4762,CA-2016-117660,12/30/2019,BM-11785,5.90
4763,CA-2016-117660,12/30/2019,BM-11785,13.71
4764,CA-2014-112851,9/17/2017,NR-18550,182.94
4766,CA-2015-118227,4/24/2018,DB-13270,25.99
4767,CA-2015-123155,3/9/2018,NS-18640,113.52
4768,CA-2015-123155,3/9/2018,NS-18640,359.88
4769,CA-2017-158883,6/2/2020,CS-11860,25.34
4770,US-2016-114888,9/19/2019,CC-12430,11.95
4771,US-2016-114888,9/19/2019,CC-12430,6.24
4772,US-2014-167262,10/31/2017,AC-10450,742.34
4777,CA-2016-101630,2/19/2019,CK-12760,8.67
4778,CA-2016-101630,2/19/2019,CK-12760,25.71
4780,CA-2014-150301,7/8/2017,MH-18025,63.88
4781,CA-2014-159310,11/7/2017,SC-20725,683.14
4782,CA-2014-159310,11/7/2017,SC-20725,1.48
4783,CA-2014-159310,11/7/2017,SC-20725,40.71
4784,US-2017-147984,1/28/2020,GB-14575,279.90
4785,CA-2015-104346,12/11/2018,IM-15070,13.12
4786,CA-2015-104346,12/11/2018,IM-15070,69.58
4787,CA-2015-104346,12/11/2018,IM-15070,4.22
4788,CA-2015-104346,12/11/2018,IM-15070,58.08
4789,CA-2015-104346,12/11/2018,IM-15070,52.42
4790,CA-2015-104346,12/11/2018,IM-15070,54.92
4791,CA-2015-104346,12/11/2018,IM-15070,364.95
4792,CA-2015-104346,12/11/2018,IM-15070,85.06
4793,CA-2015-104346,12/11/2018,IM-15070,27.70
4794,US-2015-141684,6/29/2018,MM-18055,24.96
4795,CA-2015-144722,3/16/2018,MF-18250,43.13
4796,CA-2015-120516,8/13/2018,CK-12595,5.64
4797,US-2016-148901,5/14/2019,MK-17905,57.58
4798,US-2016-148901,5/14/2019,MK-17905,31.10
4799,US-2016-148901,5/14/2019,MK-17905,30.19
4800,US-2016-148901,5/14/2019,MK-17905,43.60
4801,US-2016-148901,5/14/2019,MK-17905,4.77
4802,US-2016-148901,5/14/2019,MK-17905,10.38
4803,US-2016-148901,5/14/2019,MK-17905,13.39
4804,CA-2017-136364,7/13/2020,MH-17455,39.59
4805,CA-2017-136364,7/13/2020,MH-17455,91.01
4806,CA-2015-137708,11/22/2018,NG-18430,37.94
4807,CA-2015-137708,11/22/2018,NG-18430,42.80
4808,CA-2015-137708,11/22/2018,NG-18430,33.63
4809,CA-2014-149055,11/23/2017,PB-19210,62.81
4810,CA-2015-151589,12/27/2018,RE-19450,195.64
4811,CA-2015-151589,12/27/2018,RE-19450,239.90
4812,CA-2016-121370,11/14/2019,EB-14110,380.06
4813,CA-2016-121370,11/14/2019,EB-14110,1199.98
4814,CA-2016-121370,11/14/2019,EB-14110,48.58
4815,CA-2016-111696,5/8/2019,TB-21625,17.94
4816,CA-2014-139598,12/26/2017,MG-17695,18.26
4817,CA-2014-139598,12/26/2017,MG-17695,34.66
4818,CA-2014-139598,12/26/2017,MG-17695,81.55
4819,CA-2014-139598,12/26/2017,MG-17695,227.14
4820,CA-2017-117436,6/8/2020,LW-17125,10.36
4821,CA-2015-140025,4/7/2018,PF-19120,463.25
4822,CA-2015-140025,4/7/2018,PF-19120,383.95
4823,CA-2016-134222,7/10/2019,NZ-18565,44.86
4824,CA-2016-140018,11/21/2019,CK-12205,30.35
4825,CA-2016-140018,11/21/2019,CK-12205,127.55
4826,CA-2016-140018,11/21/2019,CK-12205,77.95
4828,CA-2014-152562,11/1/2017,JO-15145,69.52
4829,CA-2014-152562,11/1/2017,JO-15145,5.64
4830,CA-2016-152408,5/15/2019,TT-21220,13.78
4831,CA-2014-120278,11/7/2017,MS-17365,245.88
4832,CA-2014-120278,11/7/2017,MS-17365,36.63
4833,CA-2014-120278,11/7/2017,MS-17365,22.58
4834,CA-2014-120278,11/7/2017,MS-17365,12.39
4838,CA-2017-106831,6/1/2020,FH-14350,3.80
4839,CA-2017-106831,6/1/2020,FH-14350,27.74
4840,CA-2017-106831,6/1/2020,FH-14350,158.38
4842,CA-2016-136049,12/23/2019,NM-18520,5.55
4844,US-2016-139388,11/7/2019,CC-12475,14.96
4845,US-2014-128685,4/4/2017,MZ-17515,7.18
4846,CA-2015-124044,7/23/2018,MS-17830,10.51
4847,CA-2014-164469,6/25/2017,GK-14620,263.96
4848,CA-2014-164469,6/25/2017,GK-14620,71.63
4849,CA-2014-164469,6/25/2017,GK-14620,9.33
4850,CA-2014-107818,9/8/2017,MC-17275,5.88
4851,CA-2014-107818,9/8/2017,MC-17275,975.92
4852,CA-2014-107818,9/8/2017,MC-17275,303.84
4853,CA-2014-107818,9/8/2017,MC-17275,485.88
4854,CA-2014-113320,12/12/2017,LH-17155,12.54
4855,CA-2014-113320,12/12/2017,LH-17155,8.94
4856,CA-2014-113320,12/12/2017,LH-17155,9.24
4857,CA-2015-137526,1/13/2018,PB-19150,70.01
4858,CA-2015-137526,1/13/2018,PB-19150,77.60
4859,CA-2015-137526,1/13/2018,PB-19150,464.85
4861,CA-2016-101546,12/18/2019,GK-14620,1793.98
4862,CA-2014-138940,4/11/2017,GM-14455,758.35
4863,CA-2016-125164,11/10/2019,SH-19975,20.37
4864,CA-2016-125164,11/10/2019,SH-19975,49.85
4865,CA-2017-163531,6/26/2020,SC-20725,239.97
4872,CA-2017-164042,5/23/2020,KL-16645,1.82
4873,CA-2017-164042,5/23/2020,KL-16645,18.32
4874,CA-2017-164042,5/23/2020,KL-16645,48.82
4875,CA-2017-164042,5/23/2020,KL-16645,1.19
4876,CA-2014-132864,12/2/2017,KN-16390,119.80
4877,US-2014-155817,10/3/2017,SL-20155,61.57
4878,US-2014-155817,10/3/2017,SL-20155,6.19
4879,US-2016-131891,7/29/2019,PW-19240,2.21
4884,CA-2017-104080,3/8/2020,AH-10210,171.20
4885,CA-2017-104080,3/8/2020,AH-10210,3.36
4886,CA-2014-151379,12/16/2017,SC-20695,114.20
4887,CA-2016-163167,11/28/2019,RF-19345,182.67
4888,CA-2016-163167,11/28/2019,RF-19345,101.70
4889,CA-2016-163167,11/28/2019,RF-19345,1126.02
4890,CA-2016-163167,11/28/2019,RF-19345,1263.30
4891,CA-2016-135776,12/23/2019,EH-13765,8.82
4892,CA-2016-135776,12/23/2019,EH-13765,37.94
4893,CA-2016-135776,12/23/2019,EH-13765,4.20
4894,CA-2016-135776,12/23/2019,EH-13765,227.28
4895,CA-2016-135776,12/23/2019,EH-13765,47.90
4896,CA-2016-135776,12/23/2019,EH-13765,61.96
4897,CA-2016-135776,12/23/2019,EH-13765,1117.92
4898,US-2014-122021,10/15/2017,AC-10660,183.37
4899,US-2014-122021,10/15/2017,AC-10660,7.97
4900,CA-2016-130484,8/22/2019,SG-20470,26.35
4903,CA-2017-110884,3/7/2020,SH-20395,25.92
4904,CA-2017-110884,3/7/2020,SH-20395,91.59
4905,US-2014-161613,12/1/2017,MC-17605,674.06
4906,US-2014-146353,10/14/2017,JE-15610,22.92
4907,US-2014-146353,10/14/2017,JE-15610,269.90
4908,CA-2014-133809,11/18/2017,MS-17530,11.81
4909,CA-2014-133809,11/18/2017,MS-17530,9.59
4910,CA-2017-127306,1/14/2020,BH-11710,18.34
4911,CA-2017-127306,1/14/2020,BH-11710,36.29
4912,CA-2017-127306,1/14/2020,BH-11710,111.98
4913,CA-2017-127306,1/14/2020,BH-11710,5.97
4914,CA-2017-127306,1/14/2020,BH-11710,2.51
4915,CA-2015-161830,9/24/2018,ME-17725,35.96
4916,CA-2015-161830,9/24/2018,ME-17725,14.95
4919,CA-2016-160304,1/2/2019,BM-11575,173.94
4920,CA-2016-160304,1/2/2019,BM-11575,231.98
4930,US-2014-138828,9/2/2017,KD-16345,57.75
4931,US-2014-138828,9/2/2017,KD-16345,14.94
4932,CA-2017-143651,3/25/2020,FM-14215,23.10
4933,CA-2015-106978,9/28/2018,ZC-21910,12.54
4934,CA-2015-106978,9/28/2018,ZC-21910,1.08
4935,CA-2015-106978,9/28/2018,ZC-21910,4.51
4936,CA-2015-155124,3/15/2018,KS-16300,16.78
4937,CA-2017-150931,1/6/2020,DP-13390,33.74
4938,CA-2014-157147,1/13/2017,BD-11605,1325.85
4939,CA-2014-157147,1/13/2017,BD-11605,334.00
4940,CA-2014-157147,1/13/2017,BD-11605,19.90
4941,CA-2015-156482,2/6/2018,IL-15100,1268.82
4942,CA-2015-156482,2/6/2018,IL-15100,283.92
4943,CA-2015-156482,2/6/2018,IL-15100,5.68
4945,CA-2016-151372,9/5/2019,JH-15985,96.08
4946,CA-2016-151372,9/5/2019,JH-15985,11.68
4947,CA-2016-151372,9/5/2019,JH-15985,4.36
4948,CA-2014-102085,10/4/2017,JD-16015,29.24
4951,CA-2016-125815,10/28/2019,DL-13330,12.42
4952,CA-2015-144190,6/9/2018,NC-18415,12.96
4954,CA-2015-153906,3/16/2018,MS-17980,85.90
4955,CA-2014-160262,6/9/2017,TS-21205,18.06
4956,CA-2014-160262,6/9/2017,TS-21205,79.14
4957,CA-2014-160262,6/9/2017,TS-21205,37.40
4958,CA-2015-127607,3/20/2018,JK-15730,2.51
4959,CA-2015-127607,3/20/2018,JK-15730,18.86
4960,CA-2016-166226,11/18/2019,TC-21535,61.19
4961,CA-2016-166226,11/18/2019,TC-21535,67.84
4962,CA-2014-156587,3/7/2017,AB-10015,48.71
4963,CA-2014-156587,3/7/2017,AB-10015,17.94
4964,CA-2014-156587,3/7/2017,AB-10015,242.94
4965,CA-2016-141180,5/15/2019,DP-13000,7.76
4966,CA-2015-109708,5/25/2018,CY-12745,467.04
4967,CA-2015-122406,8/2/2018,BE-11455,128.85
4968,CA-2015-122406,8/2/2018,BE-11455,8.40
4969,CA-2015-122406,8/2/2018,BE-11455,199.98
4970,CA-2015-122406,8/2/2018,BE-11455,110.98
4971,US-2016-153815,11/6/2019,KL-16555,207.98
4972,US-2016-153815,11/6/2019,KL-16555,36.11
4973,US-2016-153815,11/6/2019,KL-16555,35.57
4974,US-2016-153815,11/6/2019,KL-16555,88.77
4975,CA-2016-164896,11/7/2019,PS-19045,12.90
4976,CA-2015-142202,9/18/2018,JR-16210,717.12
4977,CA-2015-165050,12/7/2018,AH-10210,21.36
4978,CA-2015-165050,12/7/2018,AH-10210,6.69
4979,CA-2015-165050,12/7/2018,AH-10210,773.94
4980,US-2016-131114,12/9/2019,RW-19630,20.57
4981,US-2016-131114,12/9/2019,RW-19630,4.36
4982,US-2016-131114,12/9/2019,RW-19630,19.04
4983,CA-2014-160066,11/16/2017,AH-10075,5.22
4984,CA-2016-109925,11/6/2019,IM-15070,84.84
4985,CA-2015-160696,9/6/2018,CK-12760,7.24
4986,CA-2014-125171,9/3/2017,AG-10390,14.40
4987,CA-2016-149279,4/24/2019,CL-12700,15.55
4988,CA-2016-149279,4/24/2019,CL-12700,1325.76
4989,CA-2016-149279,4/24/2019,CL-12700,3.11
4993,CA-2015-153038,12/18/2018,RB-19645,55.94
4994,CA-2015-153038,12/18/2018,RB-19645,18.43
4995,CA-2015-153038,12/18/2018,RB-19645,20.32
4996,CA-2014-132227,11/4/2017,SZ-20035,52.06
4997,CA-2017-155824,3/10/2020,KS-16300,48.78
4998,CA-2017-155824,3/10/2020,KS-16300,13.09
4999,CA-2016-129238,1/31/2019,SC-20050,109.59
5000,CA-2016-129238,1/31/2019,SC-20050,56.70
5001,CA-2017-159688,5/7/2020,AB-10060,79.99
5002,CA-2016-136126,5/24/2019,EH-14125,69.50
5003,CA-2016-136126,5/24/2019,EH-14125,191.60
5004,CA-2016-155033,10/7/2019,CC-12475,10.56
5005,CA-2014-156006,4/30/2017,TM-21010,47.79
5006,CA-2015-158659,11/10/2018,SC-20695,714.30
5007,CA-2015-169796,11/9/2018,Dp-13240,2321.90
5008,CA-2015-169796,11/9/2018,Dp-13240,17.94
5009,CA-2015-102876,9/7/2018,LR-17035,9.52
5010,CA-2015-102876,9/7/2018,LR-17035,791.96
5011,CA-2015-102876,9/7/2018,LR-17035,4.92
5012,US-2017-139647,5/11/2020,TS-21370,209.98
5013,US-2017-160465,7/21/2020,SW-20350,33.93
5014,US-2017-160465,7/21/2020,SW-20350,222.32
5015,US-2017-160465,7/21/2020,SW-20350,210.56
5016,CA-2014-153850,11/24/2017,TH-21100,35.17
5017,CA-2014-153850,11/24/2017,TH-21100,1502.38
5018,CA-2014-127558,11/15/2017,SS-20410,10.11
5019,CA-2014-127558,11/15/2017,SS-20410,772.47
5020,CA-2014-127558,11/15/2017,SS-20410,20.46
5021,CA-2017-136511,3/23/2020,MZ-17515,347.58
5022,CA-2016-133795,12/18/2019,JE-15475,72.64
5023,CA-2016-133795,12/18/2019,JE-15475,772.47
5024,CA-2016-133795,12/18/2019,JE-15475,39.92
5025,US-2017-130953,7/29/2020,RF-19735,33.48
5026,US-2017-130953,7/29/2020,RF-19735,461.97
5027,US-2017-130953,7/29/2020,RF-19735,137.62
5028,US-2017-130953,7/29/2020,RF-19735,302.67
5029,CA-2014-151792,9/2/2017,CV-12295,239.98
5030,CA-2017-139304,1/29/2020,VG-21790,8.34
5031,CA-2017-139304,1/29/2020,VG-21790,8.57
5032,CA-2017-139304,1/29/2020,VG-21790,119.62
5033,CA-2016-155166,12/26/2019,BB-11545,212.94
5034,CA-2016-155166,12/26/2019,BB-11545,26.49
5035,CA-2015-103954,8/9/2018,HR-14770,687.40
5036,CA-2014-169803,4/6/2017,SC-20260,653.55
5037,CA-2014-169803,4/6/2017,SC-20260,33.90
5039,CA-2015-136469,7/11/2018,TS-21370,199.84
5040,CA-2015-136469,7/11/2018,TS-21370,716.00
5041,CA-2015-136469,7/11/2018,TS-21370,221.06
5042,CA-2016-158694,11/10/2019,AI-10855,67.71
5043,CA-2016-158694,11/10/2019,AI-10855,129.92
5044,CA-2016-158694,11/10/2019,AI-10855,467.46
5045,CA-2016-158694,11/10/2019,AI-10855,61.40
5046,CA-2016-158694,11/10/2019,AI-10855,720.76
5047,CA-2016-158694,11/10/2019,AI-10855,5.18
5048,CA-2016-158694,11/10/2019,AI-10855,14.70
5049,US-2014-104759,3/31/2017,DD-13570,8.13
5050,US-2014-104759,3/31/2017,DD-13570,79.98
5051,CA-2015-150511,9/18/2018,AB-10060,18.54
5052,CA-2015-134922,11/7/2018,KB-16240,24.40
5053,US-2017-120607,5/19/2020,JC-15775,195.64
5054,CA-2015-141243,1/3/2018,AH-10465,398.40
5055,CA-2015-141243,1/3/2018,AH-10465,7.06
5056,CA-2015-141243,1/3/2018,AH-10465,1352.40
5057,CA-2015-162166,9/8/2018,NM-18520,26.40
5058,CA-2015-162166,9/8/2018,NM-18520,41.88
5059,CA-2016-120796,4/3/2019,CS-11950,99.85
5060,CA-2016-109722,12/5/2019,TP-21130,699.98
5061,CA-2016-109722,12/5/2019,TP-21130,584.82
5062,CA-2015-136798,5/8/2018,DL-12925,43.98
5063,CA-2015-136798,5/8/2018,DL-12925,377.97
5064,CA-2015-136798,5/8/2018,DL-12925,123.96
5068,CA-2017-160934,1/15/2020,TT-21460,21.40
5069,CA-2014-124478,8/8/2017,MA-17560,549.99
5070,CA-2014-124478,8/8/2017,MA-17560,167.54
5071,CA-2014-124478,8/8/2017,MA-17560,38.34
5072,CA-2014-124478,8/8/2017,MA-17560,53.88
5073,CA-2014-124478,8/8/2017,MA-17560,299.98
5074,CA-2015-145485,11/5/2018,JM-16195,62.80
5075,CA-2017-151071,4/25/2020,MB-18085,13.90
5076,CA-2014-134572,4/20/2017,SV-20365,744.10
5077,CA-2014-134572,4/20/2017,SV-20365,44.84
5078,CA-2014-134572,4/20/2017,SV-20365,401.59
5082,US-2015-137533,12/18/2018,JK-15640,20.74
5083,CA-2016-155138,9/8/2019,JM-15580,35.17
5084,CA-2016-155138,9/8/2019,JM-15580,64.70
5085,CA-2016-108350,6/6/2019,SC-20230,105.52
5086,CA-2015-144302,6/19/2018,ME-17320,5.79
5087,CA-2015-109001,3/5/2018,KN-16390,466.16
5088,CA-2015-109001,3/5/2018,KN-16390,10.31
5089,CA-2015-109001,3/5/2018,KN-16390,2.56
5093,CA-2015-119102,5/23/2018,KH-16690,51.45
5094,US-2014-140452,12/6/2017,BK-11260,14.02
5095,US-2014-140452,12/6/2017,BK-11260,214.95
5096,US-2014-140452,12/6/2017,BK-11260,35.04
5097,US-2014-140452,12/6/2017,BK-11260,10.78
5098,US-2014-140452,12/6/2017,BK-11260,4.60
5099,US-2014-140452,12/6/2017,BK-11260,35.17
5100,CA-2015-141936,8/7/2018,PN-18775,19.15
5101,CA-2014-158442,3/17/2017,AZ-10750,4.45
5102,CA-2014-158442,3/17/2017,AZ-10750,5.18
5103,CA-2014-158442,3/17/2017,AZ-10750,15.55
5104,CA-2015-167374,3/26/2018,GM-14500,40.03
5105,CA-2015-167374,3/26/2018,GM-14500,16.78
5106,CA-2014-116568,12/14/2017,BM-11785,186.30
5107,CA-2015-147102,9/19/2018,NH-18610,66.36
5108,CA-2017-132213,4/25/2020,PN-18775,42.05
5109,CA-2017-132213,4/25/2020,PN-18775,67.92
5110,CA-2014-138450,10/18/2017,EH-13765,52.51
5111,CA-2014-138450,10/18/2017,EH-13765,186.91
5112,CA-2014-138450,10/18/2017,EH-13765,10.05
5113,CA-2015-153073,11/13/2018,HA-14905,17.50
5114,CA-2016-147970,1/31/2019,AB-10150,15.55
5115,CA-2016-150658,11/17/2019,MS-17365,10.78
5116,CA-2017-125640,7/25/2020,DD-13570,3.30
5118,CA-2015-127173,9/26/2018,GM-14500,34.44
5119,CA-2015-127173,9/26/2018,GM-14500,629.93
5120,CA-2015-127173,9/26/2018,GM-14500,79.06
5121,CA-2014-149538,4/4/2017,KB-16585,232.55
5122,CA-2014-149538,4/4/2017,KB-16585,99.98
5123,CA-2014-149538,4/4/2017,KB-16585,19.44
5124,CA-2014-149538,4/4/2017,KB-16585,12.96
5125,CA-2014-160766,9/14/2017,DM-13015,464.29
5126,CA-2014-160766,9/14/2017,DM-13015,68.46
5127,CA-2014-160766,9/14/2017,DM-13015,2799.96
5128,CA-2014-160766,9/14/2017,DM-13015,601.30
5129,CA-2014-160766,9/14/2017,DM-13015,16.99
5130,CA-2014-160766,9/14/2017,DM-13015,287.97
5131,CA-2014-160766,9/14/2017,DM-13015,44.82
5133,CA-2015-123330,6/21/2018,EP-13915,107.98
5136,CA-2016-151323,10/23/2019,AB-10255,17.05
5137,CA-2015-146696,12/14/2018,RD-19480,8.10
5138,CA-2016-128972,11/13/2019,TS-21430,30.36
5141,CA-2015-154886,11/8/2018,SW-20455,119.90
5142,CA-2016-111213,4/1/2019,FP-14320,1317.49
5143,CA-2016-111213,4/1/2019,FP-14320,63.84
5144,CA-2016-111213,4/1/2019,FP-14320,3.59
5145,CA-2017-161333,2/2/2020,JL-15835,86.26
5146,CA-2017-161333,2/2/2020,JL-15835,139.04
5147,CA-2017-161333,2/2/2020,JL-15835,46.80
5150,CA-2014-141796,6/21/2017,JG-15160,1214.85
5151,CA-2017-125101,3/6/2020,SH-19975,67.78
5153,US-2014-121566,6/30/2017,CS-11860,2.69
5154,US-2014-121566,6/30/2017,CS-11860,6.60
5155,US-2015-124219,8/7/2018,KW-16570,28.40
5156,US-2015-124219,8/7/2018,KW-16570,212.94
5157,CA-2017-163006,6/30/2020,GH-14410,1001.58
5158,CA-2017-163006,6/30/2020,GH-14410,569.06
5159,CA-2017-163006,6/30/2020,GH-14410,14.22
5160,CA-2015-156146,10/26/2018,AG-10495,105.58
5161,CA-2015-156146,10/26/2018,AG-10495,68.72
5162,CA-2014-111192,7/30/2017,TS-21430,1367.84
5163,CA-2016-115378,11/18/2019,AJ-10945,301.96
5164,CA-2015-161627,7/6/2018,SJ-20215,170.35
5165,CA-2014-121006,11/10/2017,SC-20020,3.90
5166,CA-2014-121006,11/10/2017,SC-20020,12.84
5167,CA-2014-121006,11/10/2017,SC-20020,15.84
5168,CA-2014-121006,11/10/2017,SC-20020,563.94
5169,CA-2014-121006,11/10/2017,SC-20020,62.94
5170,CA-2014-121006,11/10/2017,SC-20020,535.41
5171,CA-2016-122903,5/27/2019,LA-16780,3504.90
5172,CA-2016-122903,5/27/2019,LA-16780,144.12
5173,CA-2016-122903,5/27/2019,LA-16780,314.55
5174,CA-2015-107741,3/8/2018,FC-14335,3.41
5177,CA-2016-148908,11/5/2019,JH-15985,53.25
5178,CA-2016-123015,12/26/2019,AJ-10795,4.99
5179,US-2015-120502,4/13/2018,BT-11395,37.68
5180,US-2015-120502,4/13/2018,BT-11395,258.58
5181,US-2015-120502,4/13/2018,BT-11395,75.84
5186,CA-2015-134719,10/10/2018,JD-15790,1801.63
5187,US-2015-154389,11/27/2018,EH-14125,748.75
5188,CA-2015-115567,9/13/2018,ZC-21910,199.96
5189,CA-2015-115567,9/13/2018,ZC-21910,1516.20
5192,US-2017-141943,5/5/2020,DK-12985,23.16
5193,CA-2014-101560,11/28/2017,CS-12250,397.60
5194,CA-2014-101560,11/28/2017,CS-12250,85.96
5195,CA-2014-101560,11/28/2017,CS-12250,13.12
5196,CA-2014-101560,11/28/2017,CS-12250,45.66
5197,CA-2014-159709,5/10/2017,AI-10855,158.13
5198,CA-2014-159709,5/10/2017,AI-10855,43.60
5199,CA-2016-103982,3/3/2019,AA-10315,3930.07
5200,CA-2016-103982,3/3/2019,AA-10315,2.30
5201,CA-2016-103982,3/3/2019,AA-10315,431.98
5202,CA-2016-103982,3/3/2019,AA-10315,41.72
5203,CA-2015-142454,8/15/2018,RE-19450,104.23
5204,CA-2015-142454,8/15/2018,RE-19450,70.26
5205,CA-2015-102015,9/12/2018,TM-21010,9.26
5206,CA-2015-102015,9/12/2018,TM-21010,105.98
5207,CA-2015-102015,9/12/2018,TM-21010,1.24
5208,CA-2015-102015,9/12/2018,TM-21010,20.70
5209,CA-2015-102015,9/12/2018,TM-21010,28.90
5210,CA-2015-102015,9/12/2018,TM-21010,27.18
5211,CA-2015-156755,1/12/2018,YS-21880,465.18
5212,CA-2015-130876,5/12/2018,AZ-10750,36.63
5213,CA-2016-145898,9/26/2019,CM-12445,51.45
5214,CA-2016-145898,9/26/2019,CM-12445,7.83
5215,CA-2016-145898,9/26/2019,CM-12445,35.40
5216,CA-2016-145898,9/26/2019,CM-12445,29.90
5218,CA-2017-134635,4/15/2020,NS-18640,79.14
5219,CA-2017-167080,6/10/2020,LC-16930,8.40
5221,CA-2014-140487,6/14/2017,SR-20425,212.94
5222,CA-2017-117401,5/18/2020,PP-18955,706.86
5223,CA-2017-117401,5/18/2020,PP-18955,114.95
5224,CA-2017-117401,5/18/2020,PP-18955,43.19
5226,CA-2016-119865,6/21/2019,AS-10090,36.56
5227,CA-2016-119865,6/21/2019,AS-10090,186.14
5228,CA-2016-119865,6/21/2019,AS-10090,353.57
5229,US-2014-147648,11/26/2017,LS-16975,81.98
5230,CA-2017-124436,3/19/2020,SA-20830,14.62
5231,CA-2017-124436,3/19/2020,SA-20830,697.16
5232,CA-2017-124436,3/19/2020,SA-20830,30.93
5233,CA-2017-124436,3/19/2020,SA-20830,27.50
5234,CA-2014-115084,10/18/2017,LS-17200,605.34
5236,CA-2016-111143,11/19/2019,TT-21265,54.96
